name,lat,long,formatted_address,types
Showroom Indomobil Nissan Datsun,-6.278654,106.796244,"Raya No.60 Kecamatan., Jl. RS. Fatmawati Raya, RT.11/RW.6, Cilandak Bar., Jakarta Selatan, DKI Jakarta, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Gading Serpong,-6.2486193,106.6265125,"Blok M 5 No. 22, Jl. Gading Serpong Boulevard No.23, Curug Sangereng, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nisan - Datsun Dealer Jakarta,-6.2061412,106.7699137,"Jl. Panjang Arteri Klp. Dua Raya No.30, RT.2/RW.2, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Radin Inten,-6.2251243,106.9229265,"Kaveling 8 Nomor 18, Jl. Raden Inten II, RT.7/RW.10, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun Gading Serpong,-6.248491,106.6264618,"Jl. Gading Serpong Boulevard No.M5-18, Curug Sangereng, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
"Datsun Karawang 3S ( Sales, Service & Sparepart )",-6.323843,107.272815,"Jl Interchange Tol Karawang Barat, Kampung Pintu Air Wadas, Wadas, Telukjambe Timur, Karawang Regency, West Java 41361, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun TB Simatupang,-6.290783,106.783135,"Jl. R.A.Kartini No.RT.6, RT.6/RW.14, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Nissan Datsun Cikarang,-6.3327458,107.1495747,"Jl. MH. Thamrin, Sukaresmi, Cikarang Sel., Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Depok Margonda,-6.385955,106.828159,"Jl. Margonda Raya No.191 - 193, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
RAFFI AUTO CARE Specialist Nissan Datsun,-6.391791,106.84792,"Jalan Proklamasi No.28 Abadi Jaya Sukmajaya Depok II, Abadijaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16471, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
CAK'I MOTOR ALTERNATIF SPESIALIS NISSAN DATSUN,-6.2262403,106.9388708,"Jl. Mawar Merah II No.17, RT.8/RW.1, Pd. Kopi, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun MT Haryono,-6.2427641,106.8640437,"Wisma Indomobil, Jl. Letjen Mt. Haryono No.3, RW.6, Kampung Melayu, Jatinegara, East Jakarta City, Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Karawang,-6.3142652,107.3207858,"East Adiarsa, East Karawang, Karawang Regency, West Java 41311, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Forte Auto spesialis nissan datsun,-6.3469598,106.7564232,"Pondok Cabe Udik, Pamulang, South Tangerang City, Banten 15418, Indonesia","['point_of_interest', 'establishment']"
Indomobil Nissan Datsun Bogor Pajajaran,-6.5834322,106.8059063,"Jalan Pajajaran No. 55 Babakan, Bantarjati, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16143, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Forte Auto spesialis nissan datsun,-6.3469641,106.7564015,"Pondok Cabe Udik, Pamulang, South Tangerang City, Banten 15418, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Nissan Datsun Roxy,-6.1660607,106.8090676,"Jl. KH. Hasyim Ashari No.45, RT.1/RW.11, Cideng, Kec. Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150, Indonesia","['point_of_interest', 'establishment']"
Indomobil Nissan Datsun Radin Inten,-6.2252084,106.9230049,"Jl. Raden Inten II No.18, RT.7/RW.10, Duren Sawit, East Jakarta City, Jakarta 13440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Nissan Datsun Tb.Simatupang,-6.290591,106.783204,"Jalan R.A.Kartini II-S Kav.7, RT.6/RW.14, Pondok Pinang, Kebayoran Lama, South Jakarta City, Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Fatmawati,-6.288596,106.795039,"Nissan Datsun Fatmawati, Jl. RS. Fatmawati Raya No.60, RT.3/RW.5, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Jatake,-6.2053971,106.5704105,"Jl. Gatot Subroto KM. 8 Jatake, Manis Jaya, Jatiuwung, Tangerang City, Banten 15136, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sha Auto Service,-6.438285,106.7236624,"Jl. Pamegarsari, Pemagarsari, Kec. Parung, Bogor, Jawa Barat 16330, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Batu Ceper,-6.1623779,106.8244328,"Jl. Batu Ceper No.32, RT.1/RW.2, Kb. Klp., Jakarta Pusat, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Jakarta Warung Buncit,-6.282466,106.827665,"Jl. Warung Jati Barat No.34, RT.2/RW.5, Jati Padang, Jakarta Selatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Cibubur,-6.390453,106.94999,"Raya Alternatif Cibubur Km 7 Cibubur, Nagrak, Gunung Putri, Bogor, West Java 16967, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Nissan Datsun Jakarta,-6.2847407,106.7958034,"Jl. RS. Fatmawati Raya No.60, RT.1/RW.10, Cilandak Bar., Kec. Cilandak, DKI JAKARTA, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
INDOMOBIL NISSAN DATSUN YASMIN BOGOR,-6.5572722,106.7717467,"Jalan KH. Raden, Jl. KH. R. Abdullah Bin Nuh, RT.02/RW.03, Curugmekar, West Bogor, Bogor City, West Java 16113, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Puri Indah,-6.1862132,106.7312962,"Jl. KOMP Puri Indah Blok R, No.1, RT.1/RW.2, South Kembangan, Kembangan, West Jakarta City, Jakarta 11610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Harapan Indah,-6.1836305,106.9745981,"Jalan Harapan Indah Bulevard, Kav Commercial Park I No.9E, Kota Harapan Indah, Medan Satria, Bekasi City, West Java 17132, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Ancol,-6.1225171,106.8157471,"Kota Tua, Jl. Ancol Barat VII No.2, RT.02/RW.1, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Jakarta Pulo Gadung,-6.191354,106.906452,"Jl. Raya Bekasi Blok KM No.18, RT.5/RW.11, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13980, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Adji Sales Nissan Datsun Bintaro,-6.275087,106.718164,"Jl. Rasuna Said Kav A-5-11 Blok B7 CBD Sektor VII, Bintaro, Pondok Jaya, Pondok Aren, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Sunter,-6.1441911,106.883217,"Jl. Danau Sunter Selatan Blok O3 No.53-54 Sunter Jaya Tanjung Priok RT.10/RW.11 Sunter Jaya Tanjung Priok RT.10/RW.11 Sunter Jaya Tanjung Priok RT.10, RT.10/RW.11, Sunter Jaya, Sunt, North Jakarta City, Jakarta 14350, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Datsun,-6.2906487,106.7831973,"Jl. Term. Simatupang, RT.6/RW.14, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"DATSUN GO PANCA, GO PLUS, GO CROSS Tanya Promo, Harga & Paket Kredit",-6.183868,106.974673,"Harapan Indah Boulevard, Kav. Commercial Park I No.9E, Medan Satria, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17132, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Cinere,-6.3530708,106.7763232,"Jl. Limo Raya No.kav. 95, Meruyung, Kec. Limo, Kota Depok, Jawa Barat 16515, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Cikarang,-6.3327121,107.1496136,"Jl. Muhammad Haji Thamrin Kav. 200B, Cibatu, Cikarang Sel., Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel Alternatif Nissan Datsun,-6.204074,106.0789852,"Pabuaran, Serang, Banten 42163, Indonesia","['store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Pluit,-6.1254545,106.7972736,"Raya No. Penjaringan Jalan Pluit Selatan No.8, RT.1/RW.9, Penjaringan, Kec. Penjaringan, DKI Jakarta, Daerah Khusus Ibukota Jakarta 14440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"Dealer Datsun, BSD CITY",-6.292268,106.6656516,"Jl. Pahlawan Seribu No.5, Lengkong Gudang, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['store', 'point_of_interest', 'establishment']"
KREDIT DATSUN,-6.3630027,106.8335512,"Jl. Margonda Raya No.487, Pondok Cina, Kec. Beji, Kota Depok, Jawa Barat 16424, Indonesia","['finance', 'point_of_interest', 'establishment']"
NDS Auto Service - Nissan-Datsun Spesialis Serang,-6.16253,106.179701,"Jl. Raya Petir Km.4 No, RT.003/RW.002, Serang, Cipocok Jaya, Serang City, Banten 42123, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Kebun Jeruk,-6.2056149,106.7696385,"Jl. Panjang Arteri Klp. Dua Raya 2 No.30, RT.2/RW.2, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Forte Auto spesialis Nissan Datsun,-6.34696,106.756423,"Pondok Cabe Udik, Pamulang, South Tangerang City, Banten 15418, Indonesia","['point_of_interest', 'establishment']"
Indomobil Nissan Datsun,-6.323931,107.272787,"Jl. International Karawang Bar., RT.003/RW.004, Wadas, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat 41361, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Kapuk,-6.124932,106.7549648,"Jalan Pantai Indah Selatan 2 No.1 No.1, RT.2/RW.3, Kapuk Muara, Penjaringan, Jakarta, 14460, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Bumi Serpong Damai,-6.2921935,106.6656047,"Ruko BSD Sektor 7, C No.12, Jl. Raya Serpong, Lengkong Gudang, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Nissan Datsun Jakarta Timur,-6.390079,106.947298,"Jl. Alt Cibubur Legenda Wisata, Cibubur km 7,5, Nagrak, Kec. Gn. Putri, Jakarta, DKI Jakarta 16966, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun,-6.3834274,105.8357276,"Sukamaju, Labuan, Pandeglang Regency, Banten 42264, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Anw Auto Service Nissan Datsun,-6.3644557,106.9196749,"Anw auto service nissan datsun, Jl. Kranggan Raya No.1, Jatiraden, Kec. Jatisampurna, Kota Bks, Jawa Barat 17433, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Parkiran Datsun,-6.300302,107.0227589,"Jl. Kp. Ciketing Asem Jaya No.77, Mustika Jaya, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17158, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun,-6.315955,106.7065463,"Ruko Beranda Serpong No 06 Serua, Jl. Ciater Raya, Serua, Kec. Ciputat, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Warung Buncit,-6.2823836,106.8276624,"Jl. Warung Jati Barat No.34, RT.2/RW.11, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Siliwangi Bekasi,-6.303397,106.983723,"Jl. Narogong Raya No.Km.9, Bojong Menteng, Kec. Rawalumbu, Kota Bks, Jawa Barat 17117, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun Pamulang ( Nissan Bintaro ),-6.272004,106.714442,"Bintaro Jaya, Jl. HR Rasuna Said, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15414, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Sunter,-6.1312179,106.8554925,"Jl. Danau Sunter Barat Blok A1-A2 No. 7, Tanjung Priok, RT.2/RW.7, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Gedung Hyundai Indonesia,-6.2320901,106.7879645,"Jl. Teuku Nyak Arief No.14, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Mobil Kalimalang Jakarta Timur,-6.2477833,106.9288639,"Komplek Perumahan Billy & Moon M1/1A, Jl. Raya Kalimalang, Pondok Kelapa, Duren Sawit, RT.2/RW.10, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai showroom and workshop in Ciputat,-6.2958928,106.7650858,"Jl. Ir H. Juanda No.76, RT.7/RW.2, Rempoa, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Pasar Minggu,-6.2458051,106.8431129,"Jalan Raya Pasar Minggu No.7, Pancoran, RT.7/RW.9, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Serpong,-6.2328402,106.6427525,"Jalan Raya Serpong KM.7 No.32, Pakualam, Serpong Utara, Pakualam, Kec. Serpong Utara, Tangerang, Banten 15312, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT HYUNDAI MOBIL INDONESIA CABANG DEPOK,-6.387809,106.8276555,"Jl. Margonda Raya No.358, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
HYUNDAI SIMPRUG [ Hyundai Pusat ] Promo Hyundai | Harga Hyundai | Dealer Hyundai,-6.2321163,106.7880651,"Jl. Teuku Nyak Arief No.14, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Mobil Alam Sutera,-6.2325366,106.6600848,"Pakualam, North Serpong, South Tangerang City, Banten 15320, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Cibubur,-6.3797289,106.923044,"Jalan Alternatif Cibubur No.25, Jatisampurna, Kec. Jatisampurna, Kota Bks, Jawa Barat 13720, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Inkopal Kelapa Gading,-6.1555041,106.8953214,"Jl. Boulevard Bukit Gading Raya No.1, RT.15/RW.3, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toko Hyundai,-6.2083151,106.8252123,"jl. prof dr soepomo No.176C, RT.6/RW.3, Kuningan, Setia Budi, Setiabudi, South Jakarta City, Jakarta 12910, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Pluit,-6.1115408,106.7786616,"Jl. Pluit Karang Utara No.26, RT.20/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
HYUNDAI PUSAT [ Simprug ],-6.2321163,106.7880651,"Jl. Teuku Nyak Arief No.14, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"hyundai Kalimalang, showroom Hyundai Bekasi",-6.2477694,106.9288964,"Jl.Raya Kalimalang Komp.Billy & Moon Blok M1 No.1A, RT.2/RW.10, Pondok Kelapa, Duren Sawit, RT.2/RW.10, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Cilandak,-6.3081513,106.780928,"Jalan Karang Tengah Raya No.11D, RT.2/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"Dealer Mobil Hyundai | Info Harga, Promo Kredit | Sales Hyundai",-6.305351,106.782354,"Jl. Karang Tengah Raya No.11, RT.13/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Margonda Depok,-6.372927,106.833071,"Jl. Margonda Raya No.358, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Arti Industrial Service. PT,-6.337521,107.134252,"Bekasi International Industrial Estate Blok C-8/1, RW.2, Cibatu, Cikarang Sel., Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Mobil Indonesia. PT,-6.3156185,106.6629092,"Jl. Raya Serpong KM.7 No.32, Serpong, Kec. Serpong, Kota Tangerang Selatan, Banten 15156, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Mobil Dinamika Sunter,-6.1367797,106.8662277,"Blok D8 No1, Jl. Sunter Garden Raya, RT.9/RW.19, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Motors,-6.2744962,106.656967,"Jl. Raya Serpong, Lengkong Karya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motor,-6.125389,106.798542,"Jalan Bakti No.51, RT.10/RW.10, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Motors Bekasi,-6.2682906,106.9945435,"Jl. Raya Siliwangi No.130, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motor,-6.176265,106.840932,"Senen Raya Road Blok A No.135, Senen, Central Jakarta City, Jakarta 10410, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
KIA Yi Li Sha,-6.245681,106.7803315,"Jl. Ciputat Raya No.77, RT.8/RW.4, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom KIA Bekasi,-6.2382699,106.9755725,"Jl. Siliwangi Raya No.130, Narogong, Kota Bks, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Otowarna (PT Nara Citra Otowarna),-6.277625,107.1310317,"Kawasan Insutri Jababeka I, Jl. Jababeka 6 Blok J No. 4E, Harja Mekar, Cikarang Utara, Harja Mekar, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Raperind Motor,-6.2944501,106.9653161,"Jl. Raya Jati Asih / Jati Kramat No. 9, Jatirasa, Kec. Jatiasih, Kota Bks, Jawa Barat 17424, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Plaza Serpong,-6.274428,106.6566995,"Komplek Komersial BSD, Jl. Raya Serpong No.Kav. 9, Lengkong Karya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_repair', 'car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.570116,106.8091037,"Padjadjaran Road No.17, RT.2/RW.5, Bantarjati, North Bogor, Bogor City, West Java 16153, Indonesia","['store', 'point_of_interest', 'establishment']"
KIA Mobil Dinamika Bekasi,-6.26837,106.9946932,"Jl. Raya Siliwangi No.130, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
COLUMBUS,-6.3085416,107.3093342,"Jl. Tuparev, RT.2/RW.6, Nagasari, Kec. Karawang Bar., Kabupaten Karawang, Jawa Barat 41314, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motor,-6.2796882,106.635025,"Jl. Raya Pagedangan No.736, Lengkong Kulon, Kec. Pagedangan, Tangerang, Banten 15331, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Antareja,-6.2744472,106.6567018,"Komplek Komersial BSD Jalan Raya Serpong, Jl. Komp. Bsd No.Kav. 9, Lengkong Karya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15117, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Plaza,-6.143842,106.8341349,"Jl. Gn. Sahari No.17, RT.16/RW.3, Gn. Sahari Utara, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10740, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motor,-6.1783056,106.6318889,"Jl. Taman Hiburan No.51, RT.1/RW.13, Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Motors,-6.2564081,106.9429072,"Jl. Jati Bening II No.28, RT.2/RW.2, Jatibening Baru, Kec. Pondokgede, Kota Bks, Jawa Barat 17412, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.2773737,107.1311555,"Jl. Jababeka VI, Harja Mekar, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
DEALER KIA JAKARTA BEKASI,-6.307923,107.172085,"Jl Jababeka VI blok J no 4\D Kawasan Industri Jababeka, Sertajaya, Kec. Cikarang Tim., cikarang, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.2506143,107.027504,"Jl. Ir. H. Juanda No.14e, Aren Jaya, Kec. Bekasi Tim., Bekasi, Jawa Barat 17111, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
KIA Mobil,-6.5700928,106.8091189,"Padjadjaran Road No.7A, RT.03, Bantarjati, North Bogor, Bogor City, West Java 16153, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.2150894,106.8922661,"RT.11/RW.6, Cipinang Muara, Jatinegara, East Jakarta City, Jakarta 13420, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Motors,-6.1494909,106.8978652,"Gading Bukit Indah, Komplek Blok SA 31, Jl. Raya Gading Kirana, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Showroom Kia Jakarta,-6.1447216,106.8799018,"Jl. Sunter Garden Raya Blok D8 No.1 Sunter Agung Tanjung Priok Jakarta Utara DKI Jakarta, RT.10/RW.11, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia. PT,-6.478433,106.844588,"Jl. Raya Cikaret No.13, RT.2/RW.10, Pakansari, Cibinong, Bogor, Jawa Barat 16915, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Depok Motor,-6.4247121,106.8224331,"Jl. Kartini No.1, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Kia Motor,-6.1291667,106.4704667,"JL Raya Merak, No. 51, Benda, Sukamulya, Jambu Karya, Tangerang, Banten 15540, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA audio mobil,-6.263734,107.015575,"Jl.pondok Hijau permai utama, Pengasinan, Kota Bks, Jawa Barat 17115, Indonesia","['electronics_store', 'car_repair', 'store', 'point_of_interest', 'establishment']"
raja jaya motor hyundai kia,-6.2956756,106.6794857,"BSD Auto Part Blok B 22, Jl. Letnan Sutopo, Serpong, Lengkong Gudang Tim., Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
PT. Kia Caringin,-6.2032868,106.8034738,"Jl. Pejompongan III No.11, RT.1/RW.5, Bend. Hilir, Kec. Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Home,-6.284658,106.665294,"Jl. Pahlawan Seribu, Lengkong Wetan, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
