name,lat,long,formatted_address,types
Hyundai Serpong,-6.2328402,106.6427525,"Jalan Raya Serpong KM.7 No.32, Pakualam, Serpong Utara, Pakualam, Kec. Serpong Utara, Tangerang, Banten 15312, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT HYUNDAI MOBIL INDONESIA CABANG DEPOK,-6.387809,106.8276555,"Jl. Margonda Raya No.358, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
HYUNDAI SIMPRUG [ Hyundai Pusat ] Promo Hyundai | Harga Hyundai | Dealer Hyundai,-6.2321163,106.7880651,"Jl. Teuku Nyak Arief No.14, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Mobil Alam Sutera,-6.2325366,106.6600848,"Pakualam, North Serpong, South Tangerang City, Banten 15320, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Cibubur,-6.3797289,106.923044,"Jalan Alternatif Cibubur No.25, Jatisampurna, Kec. Jatisampurna, Kota Bks, Jawa Barat 13720, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Inkopal Kelapa Gading,-6.1555041,106.8953214,"Jl. Boulevard Bukit Gading Raya No.1, RT.15/RW.3, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toko Hyundai,-6.2083151,106.8252123,"jl. prof dr soepomo No.176C, RT.6/RW.3, Kuningan, Setia Budi, Setiabudi, South Jakarta City, Jakarta 12910, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Pluit,-6.1115408,106.7786616,"Jl. Pluit Karang Utara No.26, RT.20/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
HYUNDAI PUSAT [ Simprug ],-6.2321163,106.7880651,"Jl. Teuku Nyak Arief No.14, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"hyundai Kalimalang, showroom Hyundai Bekasi",-6.2477694,106.9288964,"Jl.Raya Kalimalang Komp.Billy & Moon Blok M1 No.1A, RT.2/RW.10, Pondok Kelapa, Duren Sawit, RT.2/RW.10, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Cilandak,-6.3081513,106.780928,"Jalan Karang Tengah Raya No.11D, RT.2/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"Dealer Mobil Hyundai | Info Harga, Promo Kredit | Sales Hyundai",-6.305351,106.782354,"Jl. Karang Tengah Raya No.11, RT.13/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai mobil jakarta,-6.2483353,106.9311686,"Jl. Raya Kalimalang, RT.1/RW.10, Pd. Klp., Kec. Duren Sawit, Jakarta, Daerah Khusus Ibukota Jakarta 13450, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Margonda Depok,-6.372927,106.833071,"Jl. Margonda Raya No.358, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Arti Industrial Service. PT,-6.337521,107.134252,"Bekasi International Industrial Estate Blok C-8/1, RW.2, Cibatu, Cikarang Sel., Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Mobil Indonesia PT,-6.111859,106.779749,"Jl. Pluit Karang Utara No.RAYA, RT.12/RW.3, Pluit, JAKARTA, North Jakarta City, Jakarta 14410, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Mobil Indonesia. PT,-6.3156185,106.6629092,"Jl. Raya Serpong KM.7 No.32, Serpong, Kec. Serpong, Kota Tangerang Selatan, Banten 15156, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
HYUNDAI MOBIL BEKASI,-6.2094219,106.9702804,"Jl. Wahab Affan No.2, Medan Satria, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17132, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai,-6.22684,106.60691,"Supermal Karawaci, Jl . Boulevard Diponegoro No.105, Bencongan, Kec. Curug, Desa Bencongan, Tangerang 15811, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Resmi hyundai (atpm),-6.3162374,106.66321,"JL. Raya Serpong, Km. 07 No. 32, 15314, Serpong, Kec. Serpong, Kota Tangerang Selatan, Banten 15314, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sakura Korea Parts,-6.1520577,106.8445224,"Pasar Mobil Kemayoran Blok A55- No.108 EF, Tim., Pademangan, Kota Jkt Utara, Jl. Industri Raya No.56, RW.10, Danau Sunter Dll, Pademangan, North Jakarta City, Jakarta 14410, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundaijaksel | Authorized PT. Hyundai Mobil Indonesia,-6.2321163,106.7880651,"Simprug, Jl. Teuku Nyak Arief No.14, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai pancoran jakarta,-6.2712998,106.8463631,"Jl. Raya Pasar Minggu No.7, RT.1/RW.2, Pejaten Bar., Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Jakarta Selatan,-6.24568,106.843288,"Jl. Raya Pasar Minggu No.7, RT.2/RW.2, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Mobil Hyundai Cinere,-6.305351,106.782354,"Jl. Karang Tengah Raya No.11, RT.13/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Kalimalang,-6.2477537,106.9286206,"Jl. Raya Kalimalang No.3. B, RT.2/RW.10, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Penjualan Hyundai Pondok Gede,-6.2854259,106.9003477,"Jl. Raya Pd. Gede No.12, RT.1/RW.2, Halim Perdana Kusumah, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Mobil Simprug (Head Office),-6.2321163,106.7880651,"Simprug Garden, Jl. Teuku Nyak Arief No.14, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Pasar Minggu,-6.2808209,106.8451135,"Jl. Raya Pasar Minggu No.7, RT.5/RW.7, Pejaten Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Penjualan Hyundai Serpong,-6.2329006,106.6429032,"Jalan Raya Serpong No.KM.7 No.32, Pakualam, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15312, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Cinere,-6.3242156,106.7843328,"Jl. Cinere Raya, Pangkalan Jati, Kec. Cinere, Kota Depok, Jawa Barat 16514, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Simprug | Promo Harga Kredit Mobil Hyundai | Dealer Resmi Hyundai Jakarta,-6.2321308,106.7881897,"Jl. Teuku Nyak Arief no.14 Simprug, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Penjualan Hyundai Pancoran,-6.2458407,106.8430945,"Jl. Raya Pasar Minggu No.7, RT.7/RW.2, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Mobil Kalibata,-6.2567857,106.8432437,"Jl. Raya Pasar Minggu No.RT.14, RT.14, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Cinere,-6.3086661,106.7810249,"Vila Delima Jakarta, RT.13/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Penjualan Hyundai jakarta selatan,-6.2450644,106.8430718,"Jl. Raya Pasar Minggu No.7, RT.1/RW.4, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Simprug,-6.2322831,106.788015,"4, RT.2/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Lebak Bulus,-6.305351,106.782354,"Jl. Karang Tengah Raya No.11, RT.13/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai tebet,-6.2675729,106.844516,"Jl. Raya Pasar Minggu No.5, RT.2/RW.1, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Mobil Hyundai Jakarta,-6.2457354,106.8431977,"Jl. Raya Pasar Minggu No.7, RT.7/RW.2, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Mobil Hyundai,-6.2321163,106.7880651,"Jl. Teuku Nyak Arief No.14, RT.4/RW.2, Simprug, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Hysco,-6.2301223,106.8264228,"Menara Prima Lantai 25, Lingkar Mega Kuningan, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Cibubur,-6.3766327,106.9187951,"Jalan Alternatif Cibubur No.KM.3 No.76, Jatisampurna, Kec. Jatisampurna, Kota Bks, Jawa Barat 17435, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Hyundai Pancoran,-6.2457684,106.8431042,"Jl. Raya Pasar Minggu No.7, RT.7/RW.2, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
hyundai serpong,-6.2540857,106.6510231,"Jl. Raya Serpong No.km.7 no 32, Pd. Jagung, Kec. Serpong Utara, Tangerang, Banten 15311, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Promomobilhyundai,-6.233147,106.7889064,"Simprug kebayoran lama depan apartemen botanica, RT.4/RW.2, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Excel,-6.386357,106.8698899,"JL. Pekapuran, No. 39 RT. 03 RW. 02, Curug, Kec. Cimanggis, Kota Depok, Jawa Barat 16453, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Hyundai Parts Dealer,-6.15671,106.79143,"BLK. B-12, Ruko Kota Grogol Permai, JL. Prof Dr. Latument No. 19, Jelambar, 11460 Jakarta Barat, Indonesia, RT.1/RW.7, Jelambar Baru, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Surya Motor Hyundai,-6.161098,106.820821,"Jl. Sukarjo Wiryopranoto Blok A No.8, Muzatek Jaya Building, RT.4/RW.1, Kb. Klp., Kec. Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
raja jaya motor hyundai kia,-6.2956756,106.6794857,"BSD Auto Part Blok B 22, Jl. Letnan Sutopo, Serpong, Lengkong Gudang Tim., Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Adi Hyundai,-6.2244822,106.8550438,"Jl. Sawo Kecik Raya No.9d, RT.15/RW.5, Bukit Duri, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12840, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Hyundai Kalimalang,-6.2475634,106.9291185,"Jl. Kelapa Hijau Raya No.8, RT.2/RW.10, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Hyundai,-6.2910235,106.7816222,"Pondok Pinang, Kebayoran Lama, South Jakarta City, Jakarta, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Sahabat Hyundai,-6.3333122,106.7845934,"Autopart, Jl. Cinere Raya, Cinere, Kec. Cinere, Kota Depok, Jawa Barat 16514, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Hundai,-6.3797478,106.9228744,"Jl. Alternatif Cibubur No.27, RT.2/RW.3, Jatisampurna, Kec. Jatisampurna, Kota Bks, Jawa Barat 17435, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Mobil Dinamika Sunter,-6.1367797,106.8662277,"Blok D8 No1, Jl. Sunter Garden Raya, RT.9/RW.19, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Motors,-6.2744962,106.656967,"Jl. Raya Serpong, Lengkong Karya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motor,-6.125389,106.798542,"Jalan Bakti No.51, RT.10/RW.10, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Motors Bekasi,-6.2682906,106.9945435,"Jl. Raya Siliwangi No.130, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motor,-6.176265,106.840932,"Senen Raya Road Blok A No.135, Senen, Central Jakarta City, Jakarta 10410, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
KIA Yi Li Sha,-6.245681,106.7803315,"Jl. Ciputat Raya No.77, RT.8/RW.4, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom KIA Bekasi,-6.2382699,106.9755725,"Jl. Siliwangi Raya No.130, Narogong, Kota Bks, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Otowarna (PT Nara Citra Otowarna),-6.277625,107.1310317,"Kawasan Insutri Jababeka I, Jl. Jababeka 6 Blok J No. 4E, Harja Mekar, Cikarang Utara, Harja Mekar, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Raperind Motor,-6.2944501,106.9653161,"Jl. Raya Jati Asih / Jati Kramat No. 9, Jatirasa, Kec. Jatiasih, Kota Bks, Jawa Barat 17424, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Plaza Serpong,-6.274428,106.6566995,"Komplek Komersial BSD, Jl. Raya Serpong No.Kav. 9, Lengkong Karya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_repair', 'car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.570116,106.8091037,"Padjadjaran Road No.17, RT.2/RW.5, Bantarjati, North Bogor, Bogor City, West Java 16153, Indonesia","['store', 'point_of_interest', 'establishment']"
KIA Mobil Dinamika Bekasi,-6.26837,106.9946932,"Jl. Raya Siliwangi No.130, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
COLUMBUS,-6.3085416,107.3093342,"Jl. Tuparev, RT.2/RW.6, Nagasari, Kec. Karawang Bar., Kabupaten Karawang, Jawa Barat 41314, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motor,-6.2796882,106.635025,"Jl. Raya Pagedangan No.736, Lengkong Kulon, Kec. Pagedangan, Tangerang, Banten 15331, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Antareja,-6.2744472,106.6567018,"Komplek Komersial BSD Jalan Raya Serpong, Jl. Komp. Bsd No.Kav. 9, Lengkong Karya, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15117, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Plaza,-6.143842,106.8341349,"Jl. Gn. Sahari No.17, RT.16/RW.3, Gn. Sahari Utara, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10740, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motor,-6.1783056,106.6318889,"Jl. Taman Hiburan No.51, RT.1/RW.13, Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Motors,-6.2564081,106.9429072,"Jl. Jati Bening II No.28, RT.2/RW.2, Jatibening Baru, Kec. Pondokgede, Kota Bks, Jawa Barat 17412, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.2773737,107.1311555,"Jl. Jababeka VI, Harja Mekar, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
DEALER KIA JAKARTA BEKASI,-6.307923,107.172085,"Jl Jababeka VI blok J no 4\D Kawasan Industri Jababeka, Sertajaya, Kec. Cikarang Tim., cikarang, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.2506143,107.027504,"Jl. Ir. H. Juanda No.14e, Aren Jaya, Kec. Bekasi Tim., Bekasi, Jawa Barat 17111, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
KIA Mobil,-6.5700928,106.8091189,"Padjadjaran Road No.7A, RT.03, Bantarjati, North Bogor, Bogor City, West Java 16153, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT. Kia Mobil Indonesia,-6.1342611,106.8293273,"Jl. Mangga Dua Raya, RT.11/RW.5, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.2150894,106.8922661,"RT.11/RW.6, Cipinang Muara, Jatinegara, East Jakarta City, Jakarta 13420, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA Motors,-6.1494909,106.8978652,"Gading Bukit Indah, Komplek Blok SA 31, Jl. Raya Gading Kirana, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Kia. PT,-6.478433,106.844588,"Jl. Raya Cikaret No.13, RT.2/RW.10, Pakansari, Cibinong, Bogor, Jawa Barat 16915, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Depok Motor,-6.4247121,106.8224331,"Jl. Kartini No.1, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Kia Motor,-6.1291667,106.4704667,"JL Raya Merak, No. 51, Benda, Sukamulya, Jambu Karya, Tangerang, Banten 15540, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
KIA audio mobil,-6.263734,107.015575,"Jl.pondok Hijau permai utama, Pengasinan, Kota Bks, Jawa Barat 17115, Indonesia","['electronics_store', 'car_repair', 'store', 'point_of_interest', 'establishment']"
raja jaya motor hyundai kia,-6.2956756,106.6794857,"BSD Auto Part Blok B 22, Jl. Letnan Sutopo, Serpong, Lengkong Gudang Tim., Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
PT. Kia Caringin,-6.2032868,106.8034738,"Jl. Pejompongan III No.11, RT.1/RW.5, Bend. Hilir, Kec. Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Home,-6.284658,106.665294,"Jl. Pahlawan Seribu, Lengkong Wetan, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Motors,-6.2869723,106.9505221,"Jl. H. Karim No.3, RT.5/RW.9, Jatikramat, Kec. Jatiasih, Kota Bks, Jawa Barat 17421, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toko Spare Part KIA,-6.2951241,106.7347634,"Sawah Lama, Ciputat, South Tangerang City, Banten 15413, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Kia Motor,-6.21845,106.53503,"Jalan Raya Serang Km 13 Kp Cerewed Cikupa, Kabupaten Tangerang, Sukadamai, Kec. Cikupa, Tangerang, Banten 15710, Indonesia","['store', 'point_of_interest', 'establishment']"
Bengkel Alternatif Mobil Hyundai & KIA,-6.345999,106.80334,"JL Mohammad Kahfi 1, No. 30, RT.4/RW.4, Cipedak, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Kia Service Chung,-6.1568196,106.8048175,"Jl. Tts Raya, RT.1/RW.5, Duri Sel., Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11270, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Kia,-6.2474209,106.7008353,"Jl. Raden Patah, RT.5/RW.3, Parung Serab, Kec. Ciledug, Kota Tangerang, Banten 15153, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Kia Auto Mobil,-6.1544587,106.8484283,"Mega Glodok Kemayoran Lantai 5, Jalan Raya Angkasa No.B6, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Kia Motors Garuda,-6.1624589,106.8432399,"No, Jl. Garuda No., 28, RT.1/RW.4, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Astra Isuzu Pramuka,-6.1927654,106.8663349,"Jl. Pramuka No.8, RT.9/RW.5, Utan Kayu Utara, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13120, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
ISUZU JAKARTA,-6.140613,106.858721,"Jl. Danau Sunter Utara Blok O3 Kav. 30, RT 10 / RW 11, Sunter Agung, Tanjung Priok, RT.10/RW.11, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Astra Isuzu Warung Buncit,-6.2675466,106.830256,"Jl. Warung Jati Barat No.9 RT.7, RT.11/RW.5, Kalibata, Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Astra isuzu daan mogot,-6.1544194,106.7334417,"Jalan Daan Mogot KM. 13 9, RT.3/RW.1, Cengkareng Timur, Cengkareng, RT.6/RW.1, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Isuzu Genuine Part,-6.1626278,106.8383118,"Jl. Gn. Sahari No.22, RT.2/RW.1, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PT ASTRA INTERNATIONAL - ISUZU,-6.1938068,106.5864711,"Jl. Komp. Sastra Plasa No.57, Keroncong, Kec. Jatiuwung, Kota Tangerang, Banten 15134, Indonesia","['store', 'point_of_interest', 'establishment']"
Dealer Isuzu Fatmawati Astra International,-6.2910477,106.7949572,"Jalan RS Fatmawati No. 159 RT. 3 / RW. 8, Cilandak Barat, Cilandak, RT.2/RW.8, West Cilandak, Jakarta Selatan, South Jakarta City, Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Isuzu,-6.209995,106.783484,"Jl. Raya Kby. Lama, RT.6/RW.3, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 11540, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Isuzu,-6.2796882,106.635025,"Jl. Raya Pagedangan No.736, Lengkong Kulon, Kec. Pagedangan, Tangerang, Banten 15331, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Astra Isuzu,-6.3077034,107.2753993,"Jl. Raya Interchange Karawang Barat, RT/RW 006/003, Sukamakmur, Karawang Barat, Sukamakmur, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat 41361, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
ISUZU PT ASCO DWI MOBILINDO,-6.209149,106.482632,"Jl. Raya Serang KM.20 No.77, Cibadak, Kec. Cikupa, Tangerang, Banten 15710, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
